,DisplayName,Year,Genre,Location,Sales
25926,"Quick Yoga Training, DS",2008.0,Misc,EU_Sales,0.0
25927,"Fashion Studio: Paris Collection, DS",2009.0,Misc,EU_Sales,0.0
25928,"Legendary, PS3",2008.0,Shooter,EU_Sales,0.03
25929,"Spy Hunter 2, XB",2003.0,Racing,EU_Sales,0.03
25930,"Peppa Pig: Fun and Games, Wii",2010.0,Misc,EU_Sales,0.12
25931,"Backyard Soccer, PS",2001.0,Sports,EU_Sales,0.05
25932,"Final Fantasy XI: Rise of the Zilart, PS2",2003.0,Role-Playing,EU_Sales,0.0
25933,"James Bond 007: Nightfire, GBA",2003.0,Shooter,EU_Sales,0.04
25934,"Nobunaga no Yabou: Tendou, PS3",2010.0,Strategy,EU_Sales,0.0
25935,"Medalot 7, 3DS",2012.0,Action,EU_Sales,0.0
25936,"Bio FREAKS, PS",1998.0,Action,EU_Sales,0.05
25937,"Castlevania Chronicles, PS",2001.0,Platform,EU_Sales,0.05
25938,"Suzumiya Haruhi no Tomadoi, PS2",2008.0,Adventure,EU_Sales,0.0
25939,"MLB Power Pros 2008, Wii",2008.0,Sports,EU_Sales,0.0
25940,"NHL 2K8, X360",2007.0,Sports,EU_Sales,0.01
25941,"Dokapon Kingdom, Wii",2008.0,Role-Playing,EU_Sales,0.0
25942,"Bratz, GBA",2002.0,Platform,EU_Sales,0.04
25943,"Go Play: Circus Star, Wii",2009.0,Action,EU_Sales,0.0
25944,"King Arthur, PS2",2004.0,Action,EU_Sales,0.05
25945,"Winter Stars, Wii",2011.0,Sports,EU_Sales,0.07
25946,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 1: CR Shinseiki Evangelion, PS2",2005.0,Misc,EU_Sales,0.0
25947,"The Guy Game, PS2",2004.0,Misc,EU_Sales,0.05
25948,"Rurouni Kenshin: Enjou! Kyoto Rinne, PS2",2006.0,Action,EU_Sales,0.0
25949,"Blade II, XB",2002.0,Action,EU_Sales,0.03
25950,"Suikoden: Tsumugareshi Hyakunen no Toki, PSP",2012.0,Role-Playing,EU_Sales,0.0
25951,"Baseball Advance, GBA",2002.0,Sports,EU_Sales,0.04
25952,"Shonen Jump's One Piece: Grand Battle, PS2",2005.0,Fighting,EU_Sales,0.05
25953,"Retro Atari Classics, DS",2005.0,Misc,EU_Sales,0.0
25954,"NHL 2K9, PS3",2008.0,Sports,EU_Sales,0.01
25955,"Pro Yaky? Spirits 6, PS2",2009.0,Sports,EU_Sales,0.0
25956,"Freddi Fish: ABC under the sea, DS",2008.0,Misc,EU_Sales,0.0
25957,"Puzzle Kingdoms, DS",2009.0,Puzzle,EU_Sales,0.0
25958,"Shovel Knight, 3DS",2015.0,Platform,EU_Sales,0.04
25959,"Hyperdimension Idol Neptunia PP, PSV",2013.0,Misc,EU_Sales,0.03
25960,"Paperboy / Rampage, GBA",2005.0,Misc,EU_Sales,0.04
25961,"Shiren the Wanderer 4 - God's Eye and the Demon's Navel, DS",2010.0,Role-Playing,EU_Sales,0.0
25962,"Ben 10 Galactic Racing, 3DS",2011.0,Racing,EU_Sales,0.06
25963,"Sentou Kokka Air Land Battle, PS",1995.0,Strategy,EU_Sales,0.0
25964,"NTRA Breeders' Cup World Thoroughbred Championships, PS2",2005.0,Simulation,EU_Sales,0.05
25965,"Tak 2: The Staff of Dreams, XB",2004.0,Platform,EU_Sales,0.03
25966,"Hulk Hogan's Main Event, X360",2011.0,Fighting,EU_Sales,0.02
25967,"Transformers: Devastation, XOne",2015.0,Action,EU_Sales,0.03
25968,"Euro Truck Simulator 2, PC",2012.0,Action,EU_Sales,0.12
25969,"DmC: Devil May Cry, XOne",2015.0,Action,EU_Sales,0.04
25970,"WipeOut 3 The Game, WiiU",2012.0,Action,EU_Sales,0.0
25971,"Ys: The Ark of Napishtim, PS2",2005.0,Role-Playing,EU_Sales,0.05
25972,"Peter Jackson's King Kong: The Official Game of the Movie, DS",2005.0,Action,EU_Sales,0.0
25973,"Brain Assist, DS",2007.0,Misc,EU_Sales,0.0
25974,"Azure Dreams, PS",1997.0,Role-Playing,EU_Sales,0.05
25975,"Rumble Roses XX, X360",2006.0,Fighting,EU_Sales,0.01
25976,"Space Camp, Wii",2009.0,Action,EU_Sales,0.0
25977,"SingStar Latino, PS2",2007.0,Misc,EU_Sales,0.05
25978,"Bakugan: Battle Trainer, DS",2010.0,Action,EU_Sales,0.0
25979,"Phantom Brave: We Meet Again, Wii",2009.0,Role-Playing,EU_Sales,0.0
25980,"Monster Rancher DS, DS",2008.0,Role-Playing,EU_Sales,0.0
25981,"Kurt Warner's Arena Football Unleashed, PS",2000.0,Sports,EU_Sales,0.05
25982,"Suite PreCure: Melody Collection, DS",2011.0,Misc,EU_Sales,0.0
25983,"Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon, PS2",2008.0,Role-Playing,EU_Sales,0.05
25984,"NHL 2K9, PS2",2008.0,Sports,EU_Sales,0.05
25985,"Venetica, X360",2010.0,Role-Playing,EU_Sales,0.03
25986,"Disney's Kim Possible: Kimmunicator, DS",2005.0,Platform,EU_Sales,0.01
25987,"James Bond 007: Legends, WiiU",2012.0,Shooter,EU_Sales,0.05
25988,"Rogue Ops, XB",2003.0,Action,EU_Sales,0.03
25989,"NBA Hoopz, PS",2001.0,Sports,EU_Sales,0.05
25991,"Rugby 15, PS3",2015.0,Sports,EU_Sales,0.09
25992,"MLB 11: The Show, PS2",2011.0,Sports,EU_Sales,0.05
25993,"Castrol Honda Superbike Racing, PS",1998.0,Racing,EU_Sales,0.05
25994,"History Civil War: Secret Missions, X360",2008.0,Shooter,EU_Sales,0.0
25995,"Army Men: Green Rogue, PS2",2001.0,Action,EU_Sales,0.05
25996,"My Spanish Coach, PSP",2008.0,Misc,EU_Sales,0.0
25997,"Chessmaster, XB",2004.0,Misc,EU_Sales,0.03
25998,"Over the Hedge: Hammy Goes Nuts!, DS",2006.0,Platform,EU_Sales,0.0
25999,"Fatal Inertia, X360",2007.0,Racing,EU_Sales,0.0
26000,"Superman: The Man of Steel, XB",2002.0,Action,EU_Sales,0.03
26001,"Ken to Mahou to Gakuen Mono. 3, PSP",2010.0,Role-Playing,EU_Sales,0.0
26002,"Greg Hastings Paintball 2, Wii",2010.0,Shooter,EU_Sales,0.0
26003,"The Flintstones: Bedrock Bowling, PS",2000.0,Sports,EU_Sales,0.05
26004,"Teenage Mutant Ninja Turtles: Danger of the Ooze, 3DS",2014.0,Adventure,EU_Sales,0.04
26005,"NHL 2003, GC",2002.0,Sports,EU_Sales,0.03
26006,"Chicken Run, PS",2000.0,Adventure,EU_Sales,0.05
26007,"Scene It? Bright Lights! Big Screen!, PS3",2009.0,Misc,EU_Sales,0.01
26008,"My Baby: First Steps, Wii",2009.0,Simulation,EU_Sales,0.0
26009,"Pro Baseball Spirits 2015, PSV",2015.0,Action,EU_Sales,0.0
26010,"Shining Force III, SAT",1997.0,Strategy,EU_Sales,0.0
26011,"Jikkyou Powerful Pro Yakyuu 2011 Ketteiban, PSP",2011.0,Sports,EU_Sales,0.0
26012,"Tales of the Heroes: Twin Brave, PSP",2012.0,Role-Playing,EU_Sales,0.0
26013,"WWE Survivor Series, GBA",2004.0,Fighting,EU_Sales,0.04
26014,"Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2, DS",2006.0,Action,EU_Sales,0.0
26015,"Super Robot Wars BX, 3DS",2015.0,Action,EU_Sales,0.0
26016,"Persona 4: Arena, X360",2012.0,Fighting,EU_Sales,0.02
26017,"Tomb Raider: Legend, XB",2006.0,Action,EU_Sales,0.03
26018,"Nagano Winter Olympics '98, PS",1997.0,Sports,EU_Sales,0.05
26019,"Destroy All Humans! Path of the Furon, X360",2008.0,Action,EU_Sales,0.04
26020,"Winning Post 5, PS2",2001.0,Sports,EU_Sales,0.0
26021,"Star Wars: Lethal Alliance, PSP",2006.0,Action,EU_Sales,0.01
26022,"Midnight Mysteries: The Edgar Allan Poe Conspiracy, DS",2010.0,Adventure,EU_Sales,0.04
26023,"All Star Cheer Squad 2, Wii",2009.0,Sports,EU_Sales,0.0
26024,"Frogger Beyond, GC",2002.0,Platform,EU_Sales,0.03
26025,"RPG Maker II, PS2",2002.0,Role-Playing,EU_Sales,0.05
26026,"Resident Evil: Revelations 2, PSV",2015.0,Action,EU_Sales,0.05
26027,"SpongeBob's Surf & Skate Roadtrip, DS",2011.0,Action,EU_Sales,0.02
26028,"Destruction Derby Arenas, PS2",2004.0,Racing,EU_Sales,0.05
26029,"Cabela's Dangerous Hunts 2009, X360",2008.0,Sports,EU_Sales,0.0
26030,"The Unholy War, PS",1998.0,Strategy,EU_Sales,0.05
26031,"Chuck E. Cheese's Game Room, DS",2010.0,Misc,EU_Sales,0.0
26032,"Wantame Music Channel: Doko Demo Style, DS",2007.0,Misc,EU_Sales,0.0
26033,"Disney's Winnie the Pooh's Rumbly Tumbly Adventure, GBA",2005.0,Platform,EU_Sales,0.03
26034,"Shaman King: Power of Spirit, PS2",2004.0,Adventure,EU_Sales,0.05
26035,"Eat Lead: The Return of Matt Hazard, PS3",2009.0,Shooter,EU_Sales,0.02
26036,"Attack on Titan (KOEI), PSV",2016.0,Action,EU_Sales,0.0
26037,"Soccer Tsuku DS: World Challenge 2010, DS",2010.0,Sports,EU_Sales,0.0
26038,"Family Fortunes, Wii",2009.0,Misc,EU_Sales,0.12
26039,"Megamind: The Blue Defender, PSP",2010.0,Adventure,EU_Sales,0.03
26040,"Contra III: The Alien Wars, SNES",1992.0,Shooter,EU_Sales,0.0
26041,"Dead to Rights: Reckoning, PSP",2005.0,Shooter,EU_Sales,0.0
26042,"The BIGS 2, PS3",2009.0,Sports,EU_Sales,0.0
26043,"Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan, 3DS",2011.0,Role-Playing,EU_Sales,0.0
26044,"Amagami, PS2",2009.0,Adventure,EU_Sales,0.0
26045,"Diablo II, PC",2000.0,Role-Playing,EU_Sales,0.09
26046,"How to Train Your Dragon 2, PS3",2014.0,Adventure,EU_Sales,0.08
26047,"NBA 08, PS3",2007.0,Sports,EU_Sales,0.0
26048,"The Smurfs 2, X360",2013.0,Platform,EU_Sales,0.09
26049,"NeverDead, PS3",2012.0,Shooter,EU_Sales,0.04
26050,"No Fear Downhill Mountain Biking, PS",1998.0,Sports,EU_Sales,0.05
26051,"Fire ProWrestling, GBA",2001.0,Fighting,EU_Sales,0.03
26052,"Eternal Poison (JP sales), PS2",2008.0,Role-Playing,EU_Sales,0.0
26053,"Mission: Impossible - Operation Surma, XB",2003.0,Platform,EU_Sales,0.03
26054,"Naruto Shippuden: Kizuna Drive, PSP",2010.0,Action,EU_Sales,0.02
26055,"The IdolM@ster: One for All, PS3",2014.0,Misc,EU_Sales,0.0
26056,"MX 2002 Featuring Ricky Carmichael, XB",2001.0,Racing,EU_Sales,0.03
26057,"Indianapolis 500 Legends, Wii",2007.0,Racing,EU_Sales,0.0
26058,"Romance of the Three Kingdoms IV: Wall of Fire, PS",1995.0,Strategy,EU_Sales,0.03
26059,"Illusion of Gaia, SNES",1993.0,Role-Playing,EU_Sales,0.0
26060,"Steel Battalion: Heavy Armor, X360",2012.0,Misc,EU_Sales,0.03
26061,"Academy of Champions: Soccer, Wii",2009.0,Sports,EU_Sales,0.02
26062,"Mega Man Anniversary Collection, XB",2005.0,Platform,EU_Sales,0.03
26063,"Disney Princess: Enchanting Storybooks, DS",2011.0,Misc,EU_Sales,0.04
26064,"Sally's Salon, DS",2008.0,Simulation,EU_Sales,0.0
26065,"The Oregon Trail, 3DS",2011.0,Simulation,EU_Sales,0.0
26066,"Disruptor, PS",1995.0,Shooter,EU_Sales,0.05
26067,"NBA Ballers: Chosen One, PS3",2008.0,Sports,EU_Sales,0.0
26068,"Lovely Lisa and Friends, DS",2010.0,Simulation,EU_Sales,0.0
26069,"Hasbro Family Fun Pack, XOne",2015.0,Misc,EU_Sales,0.02
26070,"Shrek Smash n' Crash Racing, GC",2006.0,Racing,EU_Sales,0.03
26071,"Under Night In-Birth, PS3",2014.0,Fighting,EU_Sales,0.02
26072,"Drakengard 2, PS2",2005.0,Role-Playing,EU_Sales,0.05
26074,"Grand Knights History, PSP",2011.0,Role-Playing,EU_Sales,0.0
26075,"Harvest Moon DS (jp sales), DS",2005.0,Simulation,EU_Sales,0.0
26076,"Summon Night: Twin Age, DS",2007.0,Role-Playing,EU_Sales,0.0
26077,"Sin and Punishment, N64",2000.0,Shooter,EU_Sales,0.0
26078,"NBA Jam 2000, N64",1999.0,Sports,EU_Sales,0.01
26079,"Castlevania: Legacy of Darkness, N64",1999.0,Platform,EU_Sales,0.02
26080,"Just Dance: Disney Party, Wii",2012.0,Misc,EU_Sales,0.1
26081,"Cabela's Alaskan Adventure, X360",2006.0,Sports,EU_Sales,0.0
26082,"Rango: The Video Game, X360",2011.0,Action,EU_Sales,0.06
26083,"Shrek Super Party, XB",2002.0,Misc,EU_Sales,0.03
26084,"Sonic Riders, XB",2006.0,Racing,EU_Sales,0.03
26085,"Shimano Xtreme Fishing, Wii",2009.0,Sports,EU_Sales,0.0
26086,"The History Channel: Great Battles - Medieval, X360",2010.0,Strategy,EU_Sales,0.04
26087,"TRON: Evolution, PSP",2010.0,Action,EU_Sales,0.02
26088,"Rally Fusion: Race of Champions, PS2",2002.0,Racing,EU_Sales,0.05
26089,"Barbie and the Three Musketeers, DS",2009.0,Adventure,EU_Sales,0.0
26090,"Secret Agent Clank, PSP",2008.0,Platform,EU_Sales,0.03
26091,"The House of the Dead, SAT",1997.0,Shooter,EU_Sales,0.0
26092,"DreamWorks Super Star Kartz, DS",2011.0,Racing,EU_Sales,0.03
26094,"Heroes of the Pacific, XB",2005.0,Simulation,EU_Sales,0.03
26095,"Smart Boy's Gameroom, DS",2007.0,Misc,EU_Sales,0.0
26096,"NightCaster, XB",2002.0,Action,EU_Sales,0.03
26097,"RollerCoaster Tycoon, XB",2003.0,Strategy,EU_Sales,0.03
26098,"FIFA World Cup Germany 2006, GC",2006.0,Sports,EU_Sales,0.03
26099,"Hitman 2: Silent Assassin, GC",2003.0,Action,EU_Sales,0.03
26100,"MLB 13: The Show, PSV",2013.0,Sports,EU_Sales,0.0
26101,"Nicktoons: MLB, X360",2011.0,Sports,EU_Sales,0.0
26102,"Digimon Racing, GBA",2004.0,Racing,EU_Sales,0.03
26103,"Ape Escape 3, PS2",2005.0,Platform,EU_Sales,0.05
26104,"Green Lantern: Rise of the Manhunters, X360",2011.0,Action,EU_Sales,0.05
26105,"Crouching Tiger, Hidden Dragon, PS2",2003.0,Action,EU_Sales,0.05
26106,"Last Bronx, SAT",1996.0,Fighting,EU_Sales,0.0
26107,"Iridion II, GBA",2003.0,Shooter,EU_Sales,0.03
26108,"Momotaro Douchuuki, SAT",1997.0,Misc,EU_Sales,0.0
26109,"Brothers: A Tale of Two Sons, PS4",2015.0,Adventure,EU_Sales,0.08
26110,"Tom Clancy's Splinter Cell: Double Agent, Wii",2006.0,Action,EU_Sales,0.01
26111,"Whiplash, PS2",2003.0,Racing,EU_Sales,0.05
26112,"BlazBlue: Continuum Shift II, PSP",2011.0,Fighting,EU_Sales,0.02
26113,"Backyard Sports Football: Rookie Rush, Wii",2010.0,Sports,EU_Sales,0.0
26114,"Warcraft III: Reign of Chaos, PC",2002.0,Strategy,EU_Sales,0.08
26115,"Farming Simulator 2011, PC",2010.0,Simulation,EU_Sales,0.13
26116,"Margot's Word Brain, Wii",2008.0,Puzzle,EU_Sales,0.0
26117,"Spider-Man: Battle for New York, DS",2006.0,Platform,EU_Sales,0.0
26118,"Imagine: Fashion Designer, 3DS",2011.0,Simulation,EU_Sales,0.02
26119,"Pop'n Music Portable, PSP",2010.0,Misc,EU_Sales,0.0
26121,"Borderlands: Double Game Add-On Pack, X360",2010.0,Shooter,EU_Sales,0.02
26122,"Otogi: Myth of Demons, XB",2002.0,Action,EU_Sales,0.02
26123,"The Price is Right 2010 Edition, DS",2009.0,Misc,EU_Sales,0.0
26124,"Army Men: Soldiers of Misfortune, Wii",2008.0,Shooter,EU_Sales,0.0
26125,"Alter Echo, PS2",2003.0,Shooter,EU_Sales,0.05
26126,"Walt Disney Pictures Presents: The Wild, GBA",2006.0,Platform,EU_Sales,0.03
26127,"Puzzle de Harvest Moon, DS",2007.0,Puzzle,EU_Sales,0.0
26128,"Reader Rabbit Kindergarten, Wii",2010.0,Misc,EU_Sales,0.0
26129,"Onechanbara: Bikini Samurai Squad, X360",2006.0,Action,EU_Sales,0.01
26130,"Metal Max 3, DS",2010.0,Role-Playing,EU_Sales,0.0
26131,"Rock Band Track Pack Volume 1, PS2",2008.0,Misc,EU_Sales,0.05
26132,"Puyo Puyo!! 20th Anniversary, 3DS",2011.0,Puzzle,EU_Sales,0.0
26133,"Hour of Victory, X360",2007.0,Shooter,EU_Sales,0.01
26134,"Namco Soccer Prime Goal, PS",1995.0,Sports,EU_Sales,0.0
26135,"NBA 08, PS2",2007.0,Sports,EU_Sales,0.05
26136,"Dragon Quest Heroes II: Twin Kings and the Prophecy's End, PS3",2016.0,Action,EU_Sales,0.0
26137,"Monster Hunter Frontier Online, X360",2010.0,Role-Playing,EU_Sales,0.0
26138,"Green Lantern: Rise of the Manhunters, 3DS",2011.0,Action,EU_Sales,0.03
26139,"Shin Megami Tensei: Digital Devil Saga, PS2",2004.0,Role-Playing,EU_Sales,0.05
26140,"7 Wonders of the Ancient World, DS",2007.0,Puzzle,EU_Sales,0.01
26141,"Backyard Baseball '09, DS",2008.0,Sports,EU_Sales,0.0
26142,"Puppies 3D, 3DS",2011.0,Misc,EU_Sales,0.04
26143,"Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution, PS2",2005.0,Misc,EU_Sales,0.0
26144,"Mystic Ark, SNES",1995.0,Role-Playing,EU_Sales,0.0
26145,"Just Cause 2, PC",2010.0,Action,EU_Sales,0.1
26146,"Ty the Tasmanian Tiger 2: Bush Rescue, GBA",2004.0,Platform,EU_Sales,0.03
26147,"Venetica, PS3",2010.0,Role-Playing,EU_Sales,0.04
26148,"Teenage Mutant Ninja Turtles 2: Battle Nexus, XB",2004.0,Action,EU_Sales,0.03
26149,"LEGO Racers 2, PS2",2001.0,Racing,EU_Sales,0.05
26150,"Backyard Baseball, GC",2003.0,Sports,EU_Sales,0.03
26151,"Transformers: War for Cybertron -- Decepticons, DS",2010.0,Action,EU_Sales,0.01
26152,"Overlord: Raising Hell, PS3",2008.0,Action,EU_Sales,0.04
26153,"Sega GT, DC",2000.0,Racing,EU_Sales,0.0
26154,"Fuse (Insomniac), X360",2013.0,Shooter,EU_Sales,0.04
26155,"Cabela's Dangerous Hunts 2009, PS3",2008.0,Sports,EU_Sales,0.0
26156,"Legends of Wrestling, GC",2002.0,Fighting,EU_Sales,0.03
26157,"Space Bust-A-Move, DS",2008.0,Puzzle,EU_Sales,0.02
26158,"Legend of the Guardians: The Owls of Ga'Hoole, Wii",2010.0,Action,EU_Sales,0.01
26159,"Gunstar Heroes, GEN",1992.0,Shooter,EU_Sales,0.0
26160,"All-Star Baseball 2004, XB",2003.0,Sports,EU_Sales,0.03
26161,"Tamagotchi no Pichi Pichi Omisecchi, DS",2010.0,Action,EU_Sales,0.0
26162,"Shining Wind, PS2",2007.0,Role-Playing,EU_Sales,0.0
26163,"Brothers in Arms: Double Time, Wii",2008.0,Shooter,EU_Sales,0.0
26164,"Portal Runner, PS2",2001.0,Platform,EU_Sales,0.05
26165,"Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video, GBA",2004.0,Misc,EU_Sales,0.03
26166,"Pro Evolution Soccer 2016, X360",2015.0,Sports,EU_Sales,0.08
26167,"Batman: Arkham Knight, PC",2015.0,Action,EU_Sales,0.03
26168,"Warriors Orochi 2, PS2",2008.0,Action,EU_Sales,0.05
26169,"Disney's Winnie the Pooh's Rumbly Tumbly Adventure, PS2",2005.0,Platform,EU_Sales,0.05
26170,"Need for Speed: ProStreet, DS",2007.0,Racing,EU_Sales,0.01
26171,"Assault: Retribution, PS",1998.0,Action,EU_Sales,0.05
26172,"Sengoku Basara 3 Utage, Wii",2011.0,Action,EU_Sales,0.0
26173,"Spartan: Total Warrior, XB",2005.0,Action,EU_Sales,0.03
26174,"Gravity Rush Remastered, PS4",2015.0,Action,EU_Sales,0.05
26175,"Rock Band Track Pack Volume 2, PS3",2008.0,Misc,EU_Sales,0.0
26176,"City Crisis, PS2",2001.0,Simulation,EU_Sales,0.05
26177,"Zapper: One Wicked Cricket!, GC",2002.0,Platform,EU_Sales,0.03
26178,"Star Wars: Clone Wars, XB",2003.0,Shooter,EU_Sales,0.03
26179,"Assassination Classroom: Grand Siege on Kuro-sensei, 3DS",2015.0,Action,EU_Sales,0.0
26180,"Dynasty Warriors 5 Empires, X360",2006.0,Action,EU_Sales,0.01
26181,"High Rollers Casino, XB",2004.0,Misc,EU_Sales,0.03
26182,"Advent Rising, XB",2005.0,Action,EU_Sales,0.03
26183,"Surf Riders, PS",1999.0,Sports,EU_Sales,0.05
26184,"Torino 2006, PS2",2006.0,Sports,EU_Sales,0.05
26185,"Nobunaga no Yabou: Ranseiki, PS2",2002.0,Strategy,EU_Sales,0.0
26186,"Derby Stallion Advance, GBA",2002.0,Sports,EU_Sales,0.0
26187,"PBR: Out of the Chute, Wii",2008.0,Sports,EU_Sales,0.0
26188,"Monopoly Party, GC",2002.0,Misc,EU_Sales,0.03
26189,"LEGO Batman 2: DC Super Heroes, WiiU",2013.0,Action,EU_Sales,0.07
26190,"Thor: God of Thunder, DS",2011.0,Action,EU_Sales,0.03
26191,"TOCA Race Driver 2: Ultimate Racing Simulator, XB",2004.0,Racing,EU_Sales,0.03
26192,"The Price is Right: Decades, Wii",2011.0,Misc,EU_Sales,0.0
26193,"Snood, GBA",2001.0,Puzzle,EU_Sales,0.03
26194,"The Sky Crawlers: Innocent Aces, Wii",2008.0,Simulation,EU_Sales,0.02
26195,"Avatar: The Last Airbender - Into the Inferno, DS",2008.0,Adventure,EU_Sales,0.01
26196,"Fit in Six, PS3",2011.0,Sports,EU_Sales,0.0
26197,"Monster Jam: Urban Assault, PS2",2008.0,Racing,EU_Sales,0.05
26198,"Ice Age: Dawn of the Dinosaurs, X360",2009.0,Action,EU_Sales,0.03
26199,"DT Racer, PS2",2005.0,Racing,EU_Sales,0.05
26200,"SimAnimals Africa, Wii",2009.0,Simulation,EU_Sales,0.01
26201,"Deepak Chopra's Leela, X360",2011.0,Misc,EU_Sales,0.05
26202,"Twister Mania, X360",2011.0,Misc,EU_Sales,0.01
26203,"World Cup Golf: Professional Edition, PS",1995.0,Sports,EU_Sales,0.05
26204,"Black Dawn, PS",1996.0,Simulation,EU_Sales,0.05
26205,"Soccer Tsuku: Pro Soccer Club o Tsukurou!, PS3",2013.0,Sports,EU_Sales,0.0
26206,"428: Fuusa Sareta Shibuya de, Wii",2008.0,Adventure,EU_Sales,0.0
26207,"Kelly Slater's Pro Surfer, GBA",2002.0,Sports,EU_Sales,0.03
26208,"Warriors of Might and Magic, PS",2001.0,Adventure,EU_Sales,0.05
26209,"Drome Racers, PS2",2002.0,Racing,EU_Sales,0.05
26210,"X-Men: Next Dimension, GC",2002.0,Fighting,EU_Sales,0.03
26211,"Impossible Mission, DS",2007.0,Platform,EU_Sales,0.0
26212,"NCIS, PS3",2011.0,Adventure,EU_Sales,0.04
26213,"Cabela's Dangerous Hunts 2011, DS",2010.0,Sports,EU_Sales,0.0
26214,"Garfield's Fun Fest, DS",2008.0,Platform,EU_Sales,0.04
26215,"7th Dragon 2020-II, PSP",2013.0,Role-Playing,EU_Sales,0.0
26216,"Doukyuusei 2, SAT",1997.0,Role-Playing,EU_Sales,0.0
26217,"SkullMonkeys, PS",1998.0,Platform,EU_Sales,0.05
26218,"Cloudy With a Chance of Meatballs, Wii",2009.0,Platform,EU_Sales,0.0
26219,"Burnout, XB",2002.0,Racing,EU_Sales,0.03
26220,"Zenses: Ocean, DS",2008.0,Puzzle,EU_Sales,0.01
26221,"Ben 10 Galactic Racing, Wii",2011.0,Racing,EU_Sales,0.03
26222,"Teenage Mutant Ninja Turtles: Arcade Attack, DS",2009.0,Action,EU_Sales,0.0
26223,"Baroque, PS2",2007.0,Role-Playing,EU_Sales,0.04
26224,"Left Brain Right Brain 2, DS",2008.0,Misc,EU_Sales,0.0
26225,"Dynasty Warriors: Gundam Reborn, PSV",2013.0,Action,EU_Sales,0.0
26226,"Kidz Sports: Crazy Golf, Wii",2008.0,Sports,EU_Sales,0.0
26227,"Little Battlers eXperience: Wars, 3DS",2013.0,Strategy,EU_Sales,0.0
26228,"Victorious: Time to Shine, X360",2011.0,Action,EU_Sales,0.0
26229,"NBA Ballers: Phenom, XB",2006.0,Sports,EU_Sales,0.03
26230,"Aikatsu! 365 Idol Days, 3DS",2014.0,Adventure,EU_Sales,0.0
26231,"Petz Puppyz & Kittenz, DS",2011.0,Misc,EU_Sales,0.0
26232,"Crash Tag Team Racing, XB",2005.0,Racing,EU_Sales,0.03
26233,"Freedom Fighters, GC",2003.0,Shooter,EU_Sales,0.03
26234,"The Stronghold Collection, PC",2009.0,Strategy,EU_Sales,0.08
26235,"Operation Abyss: New Tokyo Legacy, PSV",2014.0,Role-Playing,EU_Sales,0.01
26236,"Transformer: Rise of the Dark Spark, PS3",2014.0,Action,EU_Sales,0.05
26237,"Mega Man X Collection, GC",2006.0,Misc,EU_Sales,0.03
26238,"Detana TwinBee Yahho! Deluxe Pack, SAT",1995.0,Shooter,EU_Sales,0.0
26239,"Dragon Ball: Origins, DS",2008.0,Action,EU_Sales,0.03
26240,"Last Ranker, PSP",2010.0,Role-Playing,EU_Sales,0.0
26241,"Quantum Redshift, XB",2002.0,Racing,EU_Sales,0.03
26242,"Smash Court Tennis Pro Tournament 2, PS2",2004.0,Sports,EU_Sales,0.05
26243,"Eat Lead: The Return of Matt Hazard, X360",2009.0,Shooter,EU_Sales,0.01
26244,"Battleborn, XOne",2016.0,Shooter,EU_Sales,0.04
26245,"Legends of Wrestling II, XB",2002.0,Fighting,EU_Sales,0.03
26246,"Power Pro Kun Pocket 13, DS",2010.0,Sports,EU_Sales,0.0
26247,"Armed and Dangerous, XB",2003.0,Shooter,EU_Sales,0.03
26248,"Jurassic: The Hunted, X360",2009.0,Shooter,EU_Sales,0.0
26249,"Adventures to Go!, PSP",2008.0,Role-Playing,EU_Sales,0.0
26250,"Conduit 2, Wii",2011.0,Shooter,EU_Sales,0.04
26251,"Supremacy MMA, PS3",2011.0,Fighting,EU_Sales,0.04
26252,"World Soccer Winning Eleven 2002, PS",2002.0,Sports,EU_Sales,0.0
26253,"Geometry Wars: Galaxies, Wii",2007.0,Shooter,EU_Sales,0.0
26254,"Actua Tennis, PS",1997.0,Sports,EU_Sales,0.05
26255,"Horse Life, DS",2007.0,Simulation,EU_Sales,0.02
26256,"Monster Truck Madness, GBA",2003.0,Racing,EU_Sales,0.03
26257,"Sonic Jam, SAT",1997.0,Platform,EU_Sales,0.0
26258,"Puella Magi Madoka Magica Portable, PSP",2012.0,Role-Playing,EU_Sales,0.0
26259,"Ninja Reflex, Wii",2008.0,Action,EU_Sales,0.01
26260,"Peter Jacobsen's Golden Tee Golf, PS",2000.0,Sports,EU_Sales,0.05
26261,"Calling, Wii",2009.0,Adventure,EU_Sales,0.04
26262,"Marvel Avengers: Battle for Earth, WiiU",2012.0,Action,EU_Sales,0.04
26263,"Disney's Atlantis: The Lost Empire, GBA",2001.0,Platform,EU_Sales,0.03
26264,"Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG, SAT",1998.0,Sports,EU_Sales,0.0
26266,"Where the Wild Things Are, Wii",2009.0,Platform,EU_Sales,0.0
